id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
45165,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$3,080.0",36348
59740,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$1,260.0",3845
40607,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,208.0",42311
59348,Gambia,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,520.0",10113
6882,Gambia,Type E3,Quantum,ThetaBase Services,0,2,flexible,2,t,f,"$1,650.0",3551
862,Gambia,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,897.0",46912
57519,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,585.0",39847
17539,Barbados,Type G0,Plasma,ThetaBase Services,1,4,strict,1,f,f,"$3,015.0",4267
3579,Uzbekistan,Type G0,Plasma,ThetaBase Services,2,8,strict,5,f,f,"$4,081.0",35522
16389,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$2,430.0",28828
66762,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,910.0",22538
75882,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,585.0",12458
51118,Nicaragua,Type V5,Plasma,ThetaBase Services,0,4,flexible,2,f,f,"$2,820.0",36268
5949,Barbados,Type V5,Plasma,ThetaBase Services,2,3,strict,2,f,f,"$2,300.0",45191
49427,Malta,Type V5,Quantum,ThetaBase Services,0,2,flexible,1,t,f,"$1,260.0",3891
6741,Estonia,Type V5,Plasma,ThetaBase Services,0,1,strict,1,t,f,"$1,520.0",44169
46138,Mexico,Type F5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$2,495.0",30606
31059,Malta,Type V5,Plasma,ThetaBase Services,1,4,strict,2,t,f,"$2,040.0",36900
33672,Costa Rica,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,910.0",27854
14805,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$7,695.0",45111
7521,Costa Rica,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,975.0",2014
68890,Nicaragua,Type V5,Quantum,ThetaBase Services,1,3,strict,3,t,f,"$1,364.0",37341
14859,Niue,Type V5,Plasma,ThetaBase Services,0,2,strict,1,t,f,"$1,403.0",12485
37014,Brazil,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,t,f,"$1,156.0",12019
36302,Rwanda,Type G0,Plasma,ThetaBase Services,2,5,strict,2,t,f,"$3,028.0",37646
46424,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,t,f,"$2,430.0",38339
35859,Rwanda,Type F5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,260.0",3237
29553,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$13,870.0",7701
50556,Russian Federation,Type V5,Plasma,ThetaBase Services,1,4,moderate,2,t,f,"$13,870.0",7701
20212,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,moderate,2,t,f,"$13,870.0",7701
63317,Switzerland,Type F5,Quantum,ThetaBase Services,1,2,flexible,2,t,f,"$1,195.0",12215
850,Niue,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,260.0",7246
44178,Costa Rica,Type V2,Plasma,ThetaBase Services,6,14,strict,14,t,f,"$5,030.0",870
28871,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,t,f,"$13,870.0",7701
36465,Costa Rica,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,t,f,"$1,845.0",14439
57532,Malta,Type G0,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$7,370.0",4190
50345,Micronesia,Type V5,Plasma,ThetaBase Services,0,4,moderate,1,t,f,"$2,456.0",17322
58693,Micronesia,Type V5,Plasma,ThetaBase Services,0,4,moderate,1,t,f,"$2,456.0",17322
28140,Malta,Type V5,Plasma,ThetaBase Services,1,3,moderate,2,t,f,"$2,105.0",16515
71921,Barbados,Type V5,Plasma,ThetaBase Services,0,2,flexible,1,f,f,"$1,884.0",9568
7710,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,flexible,2,f,f,"$1,416.0",34506
59996,Anguilla,Type V5,Plasma,ThetaBase Services,2,5,flexible,2,t,f,"$2,157.0",47091
36754,Malta,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$2,430.0",14330
68332,Barbados,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$2,040.0",7246
8280,Barbados,Type V5,Plasma,ThetaBase Services,1,4,strict,1,f,f,"$3,340.0",43134
1659,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,455.0",39144
17536,Niue,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,221.0",30905
4046,Kiribati,Type F5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,325.0",10427
40829,Rwanda,Type Z6,Plasma,ThetaBase Services,1,2,flexible,1,t,f,"$1,650.0",26611
21124,Malta,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$1,780.0",20001
32441,Rwanda,Type V5,Quantum,ThetaBase Services,1,3,strict,2,t,f,"$1,455.0",43225
23943,Rwanda,Type V5,Plasma,ThetaBase Services,3,15,strict,0,f,f,"$5,121.0",35522
21898,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,780.0",28370
8179,Rwanda,Type V5,Plasma,ThetaBase Services,2,7,strict,2,f,f,"$3,691.0",35522
46185,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,650.0",5496
39830,Rwanda,Type V5,Plasma,ThetaBase Services,2,5,flexible,2,t,f,"$2,690.0",19811
40382,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,3,moderate,1,f,f,"$1,910.0",41505
37457,United Kingdom,Type V5,Quantum,ThetaBase Services,1,3,flexible,1,t,f,"$1,390.0",18644
36583,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$2,820.0",16164
22309,Rwanda,Type V5,Plasma,ThetaBase Services,1,1,flexible,1,t,f,"$2,820.0",16164
254,Costa Rica,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$1,351.0",47865
231,Niue,Type V5,Plasma,ThetaBase Services,1,3,moderate,2,t,f,"$1,650.0",46381
5931,Malta,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$6,668.0",45111
17593,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$6,356.0",45111
49781,Nicaragua,Type V5,Plasma,ThetaBase Services,4,8,strict,5,t,f,"$26,818.0",45111
19311,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,5,7,strict,6,t,f,"$13,649.0",45111
24028,Russian Federation,Type V5,Plasma,ThetaBase Services,4,7,strict,7,t,f,"$18,732.0",45111
33384,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$9,177.0",45111
70144,Russian Federation,Type V5,Plasma,ThetaBase Services,4,7,strict,5,t,f,"$14,546.0",45111
3919,Barbados,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$18,667.0",45111
58031,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$7,695.0",45111
62444,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$14,715.0",45111
48528,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$10,750.0",45111
72336,Barbados,Type V5,Plasma,ThetaBase Services,4,6,strict,4,t,f,"$40,338.0",45111
60341,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$8,878.0",45111
23575,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$10,139.0",45111
9367,Malta,Type V5,Plasma,ThetaBase Services,4,8,strict,5,t,f,"$13,584.0",45111
48527,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,4,strict,1,t,f,"$2,040.0",32778
60482,Barbados,Type V5,Plasma,ThetaBase Services,2,2,strict,2,t,f,"$11,075.0",45111
62896,Barbados,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$25,557.0",45111
75991,Micronesia,Type V5,Plasma,ThetaBase Services,4,6,strict,6,t,f,"$23,035.0",45111
23215,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$7,292.0",45111
46247,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$13,727.0",45111
59947,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,strict,4,t,f,"$16,977.0",45111
37302,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$7,292.0",45111
55574,Micronesia,Type V5,Plasma,ThetaBase Services,4,6,strict,6,t,f,"$26,753.0",45111
11347,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$13,571.0",45111
40670,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$10,737.0",45111
42256,Micronesia,Type V5,Plasma,ThetaBase Services,4,8,strict,5,t,f,"$26,753.0",45111
10195,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$9,281.0",45111
14388,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$8,865.0",45111
63650,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$7,318.0",45111
58664,Russian Federation,Type V5,Plasma,ThetaBase Services,2,2,strict,2,t,f,"$6,278.0",45111
13389,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$5,485.0",45111
1093,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$13,571.0",45111
72104,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$9,762.0",45111
37961,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$7,916.0",45111
68887,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$7,045.0",45111
42186,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,strict,4,t,f,"$17,237.0",45111
16857,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$16,977.0",45111
34521,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,3,5,strict,3,t,f,"$8,761.0",45111
28030,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$10,646.0",45111
74379,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$10,646.0",45111
18712,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$10,750.0",45111
41806,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$9,307.0",45111
46110,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,4,6,strict,4,t,f,"$10,971.0",45111
68230,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$8,995.0",45111
46581,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$9,788.0",45111
13259,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$11,660.0",45111
37244,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$9,684.0",45111
25086,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,4,8,strict,4,t,f,"$12,531.0",45111
12891,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$12,297.0",45111
36607,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$11,725.0",45111
34680,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$11,725.0",45111
61437,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$6,343.0",45111
63333,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$7,513.0",45111
18848,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$7,175.0",45111
6574,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$7,292.0",45111
70149,Micronesia,Type V5,Plasma,ThetaBase Services,4,6,strict,3,t,f,"$14,481.0",45111
6267,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$7,292.0",45111
62976,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$10,750.0",45111
47166,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$14,715.0",45111
50413,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$13,727.0",45111
74422,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$6,616.0",45111
18277,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$7,201.0",45111
25270,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,moderate,3,f,f,"$3,470.0",17819
66887,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$10,334.0",45111
18513,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$7,266.0",45111
68549,Barbados,Type V5,Plasma,ThetaBase Services,2,3,strict,2,t,f,"$9,268.0",45111
52411,Russian Federation,Type V5,Plasma,ThetaBase Services,2,3,strict,4,t,f,"$9,736.0",45111
19838,Malta,Type V5,Plasma,ThetaBase Services,2,3,strict,3,t,f,"$6,382.0",45111
52937,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$9,918.0",45111
64431,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$8,852.0",45111
25743,Malta,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$6,551.0",45111
52324,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$14,208.0",45111
53408,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,4,t,f,"$11,348.0",45111
76927,Russian Federation,Type V5,Plasma,ThetaBase Services,4,7,strict,5,t,f,"$26,298.0",45111
34854,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,strict,4,t,f,"$16,977.0",45111
64624,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$6,681.0",45111
44929,Rwanda,Type V5,Quantum,ThetaBase Services,2,1,strict,1,f,f,"$1,507.0",32556
17410,Russian Federation,Type V5,Plasma,ThetaBase Services,2,2,strict,2,t,f,"$7,955.0",45111
46346,Micronesia,Type V5,Plasma,ThetaBase Services,4,6,strict,6,t,f,"$27,403.0",45111
329,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$15,274.0",45111
11996,Nicaragua,Type V5,Plasma,ThetaBase Services,4,8,strict,4,t,f,"$25,453.0",45111
36970,Russian Federation,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$14,611.0",45111
25328,Micronesia,Type V5,Plasma,ThetaBase Services,3,5,strict,4,t,f,"$17,341.0",45111
21545,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$7,292.0",45111
67020,Micronesia,Type V5,Plasma,ThetaBase Services,3,5,strict,4,t,f,"$16,080.0",45111
67991,Micronesia,Type V5,Plasma,ThetaBase Services,3,4,strict,3,t,f,"$12,869.0",45111
11509,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$10,334.0",45111
22751,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$13,467.0",45111
9955,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$8,592.0",45111
56369,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$10,997.0",45111
10486,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$10,230.0",45111
17555,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$13,909.0",45111
8847,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$6,733.0",45111
1401,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$7,669.0",45111
62835,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$7,695.0",45111
32814,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$6,590.0",45111
29943,Barbados,Type V5,Plasma,ThetaBase Services,3,5,strict,4,t,f,"$19,018.0",45111
13077,Barbados,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$26,948.0",45111
75075,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$10,763.0",45111
28241,Micronesia,Type V5,Plasma,ThetaBase Services,2,3,strict,2,t,f,"$10,711.0",45111
60412,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,strict,4,t,f,"$22,606.0",45111
19548,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$12,232.0",45111
75019,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$9,723.0",45111
50340,Barbados,Type V5,Plasma,ThetaBase Services,3,3,strict,5,t,f,"$14,325.0",45111
75034,Malta,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$8,228.0",45111
44363,Malta,Type V5,Plasma,ThetaBase Services,4,5,strict,4,t,f,"$10,932.0",45111
21780,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$9,866.0",45111
43065,Nicaragua,Type V5,Plasma,ThetaBase Services,3,5,strict,4,t,f,"$12,947.0",45111
52811,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3,4,strict,2,t,f,"$7,890.0",45111
50145,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$7,825.0",45111
43949,Micronesia,Type V5,Plasma,ThetaBase Services,3,5,strict,5,t,f,"$16,730.0",45111
22946,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$10,451.0",45111
19343,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$10,750.0",45111
70454,Nicaragua,Type V5,Plasma,ThetaBase Services,2,3,strict,3,t,f,"$11,439.0",45111
15606,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$14,741.0",45111
70337,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$8,202.0",45111
11348,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$9,099.0",45111
36324,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$15,274.0",45111
39362,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$8,592.0",45111
2008,Micronesia,Type V5,Plasma,ThetaBase Services,3,5,strict,3,t,f,"$13,038.0",45111
8304,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,strict,2,t,f,"$8,722.0",45111
62471,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3,5,strict,5,t,f,"$10,932.0",45111
34968,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$11,348.0",45111
65866,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$9,996.0",45111
9709,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$26,753.0",45111
76036,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$10,685.0",45111
8881,Barbados,Type V5,Plasma,ThetaBase Services,3,3,strict,3,t,f,"$14,715.0",45111
26400,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,2,4,moderate,2,f,f,"$1,390.0",14031
70098,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$11,842.0",45111
18367,Micronesia,Type V5,Plasma,ThetaBase Services,3,4,strict,3,t,f,"$10,750.0",45111
26631,Malta,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$7,890.0",45111
59041,Russian Federation,Type V5,Plasma,ThetaBase Services,4,7,strict,5,t,f,"$14,767.0",45111
9027,Rwanda,Type V5,Plasma,ThetaBase Services,1,4,moderate,2,t,f,"$1,845.0",16047
72865,Niue,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,260.0",7246
42403,Barbados,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$2,105.0",45465
15402,Niue,Type F5,Plasma,ThetaBase Services,1,2,moderate,0,f,f,"$2,170.0",33882
68270,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,t,f,"$2,040.0",26728
33534,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,390.0",48841
45798,Gambia,Type V5,Plasma,ThetaBase Services,2,6,strict,4,f,f,"$2,170.0",33823
28797,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,moderate,0,f,f,"$2,560.0",30331
6917,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,4,strict,1,t,f,"$2,950.0",33873
20434,Rwanda,Type F5,Plasma,ThetaBase Services,3,6,strict,3,f,f,"$2,430.0",28828
26967,Pakistan,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,455.0",17780
44778,Anguilla,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,260.0",4278
70796,Guinea,Type V5,Plasma,ThetaBase Services,1,3,strict,2,f,f,"$3,600.0",35718
2861,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,390.0",33540
60541,Estonia,Type X3,Quantum,ThetaBase Services,1,6,moderate,3,f,f,"$1,260.0",18839
64325,Niue,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,247.0",22985
15483,Anguilla,Type G0,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$2,144.0",11125
51858,Rwanda,Type V5,Plasma,ThetaBase Services,3,6,moderate,3,f,f,"$2,430.0",634
71063,United Kingdom,Type V2,Plasma,ThetaBase Services,3,6,strict,4,t,f,"$3,080.0",9484
18825,Niue,Type F5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,182.0",7246
33623,Malta,Type V5,Plasma,ThetaBase Services,2,5,strict,2,t,f,"$3,067.0",41546
33514,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,4,strict,2,f,f,"$2,170.0",46443
49629,Malta,Type V5,Plasma,ThetaBase Services,1,3,strict,2,f,f,"$1,910.0",12953
69643,Niue,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,t,f,"$8,150.0",43689
26514,Nicaragua,Type V5,Plasma,ThetaBase Services,1,5,strict,2,f,f,"$2,677.0",24026
27155,Rwanda,Type V5,Plasma,ThetaBase Services,1,4,moderate,1,f,f,"$1,650.0",24490
74660,United Kingdom,Type F5,Quantum,ThetaBase Services,0,1,moderate,1,t,f,"$1,260.0",10417
55041,Brazil,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,013.0",46195
70818,Indonesia,Type F5,Quantum,ThetaBase Services,1,1,moderate,1,t,f,"$1,299.0",23920
29300,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,286.0",7552
76952,Estonia,Type F5,Plasma,ThetaBase Services,3,6,flexible,3,f,f,"$2,430.0",11977
62113,Brazil,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,325.0",18314
43782,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,715.0",37980
36409,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$2,430.0",28288
40111,Gambia,Type V2,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,039.0",12357
32682,Rwanda,Type F5,Plasma,ThetaBase Services,3,6,strict,4,f,f,"$2,820.0",12527
20260,Barbados,Type I5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$1,650.0",42989
60625,Barbados,Type V5,Plasma,ThetaBase Services,1,5,strict,1,t,f,"$2,976.0",37307
75628,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$1,910.0",24964
29185,Niue,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,845.0",7874
18536,Kiribati,Type V5,Plasma,ThetaBase Services,2,6,moderate,3,t,f,"$3,327.0",41546
7106,Faroe Islands,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,040.0",24659
19794,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,moderate,1,t,f,"$2,755.0",17322
44768,Malta,Type V5,Plasma,ThetaBase Services,1,3,moderate,1,f,f,"$1,806.0",2548
75996,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,975.0",23779
19871,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,637.0",26137
6265,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,moderate,1,t,f,"$2,755.0",17322
21560,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,780.0",22877
71758,Russian Federation,Type V5,Plasma,ThetaBase Services,2,7,strict,3,f,f,"$2,300.0",36206
56176,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,0,3,moderate,1,t,f,"$1,780.0",1232
17311,Malta,Type F5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$1,195.0",27682
74112,Costa Rica,Type F5,Plasma,ThetaBase Services,3,7,strict,4,f,f,"$2,040.0",9481
72154,Barbados,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,910.0",49565
20929,Barbados,Type V5,Plasma,ThetaBase Services,0,2,moderate,1,f,f,"$1,910.0",49565
23268,Barbados,Type V5,Plasma,ThetaBase Services,2,6,strict,3,f,f,"$2,950.0",19272
59550,Barbados,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,430.0",49565
37254,Barbados,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,910.0",49565
37383,Niue,Type V2,Quantum,ThetaBase Services,1,4,strict,3,f,f,"$1,403.0",26780
10886,Malta,Type V5,Plasma,ThetaBase Services,1,3,flexible,1,f,f,"$2,040.0",3713
7762,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$2,105.0",16541
3006,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,495.0",9621
64118,Brazil,Type V5,Plasma,ThetaBase Services,2,4,flexible,3,t,f,"$1,715.0",43355
59039,Costa Rica,Type V5,Plasma,ThetaBase Services,2,5,flexible,2,f,f,"$2,885.0",22456
51142,Micronesia,Type V5,Plasma,ThetaBase Services,2,2,strict,1,f,f,"$1,975.0",18306
10878,Russian Federation,Type V5,Plasma,ThetaBase Services,1,4,strict,2,f,f,"$2,690.0",39875
